縣市,緯度,經度
桃園市中壢區環中東路永福路口,24.9620469,121.255142
桃園市中壢區龍文街七福新村,24.9340329,121.2551718
桃園市中壢區龍文街,24.9340329,121.2551718
桃園市中壢區忠孝路282巷29號,24.9795644,121.2552011
桃園市蘆竹區海山西路(鵝牌公司),25.1083415,121.2552104
桃園市中壢區同慶路263號,24.9401244,121.2552375
桃園市中壢區龍東路445巷43弄,24.9344081,121.255241
桃園市大溪區仁和路二段517巷63弄48號,24.9065408,121.2553416
桃園市平鎮區中正二路28號,24.9267928,121.2553912
桃園市蘆竹區中興路553巷,25.0076967,121.255428
桃園市蘆竹區龍安街二段1265號,25.0111283,121.2554391
桃園市中壢區功學社新村,24.9542044,121.2554963
桃園市中壢區中正五路,24.9293124,121.2554969
桃園市蘆竹區大福路122號（帝境）,25.020307,121.255505
桃園市中壢區龍平八街,24.9312445,121.255505
桃園市中壢區中山東路四段1巷,24.9376609,121.255524
桃園市中壢區中山東路四段1巷(聖心幼稚園),24.9376609,121.255524
桃園市中壢區忠孝路152號,24.976177,121.255528
桃園市中壢區仁福四街,24.9407108,121.2555695
桃園市中壢區成章二街437巷,24.9801359,121.2555914
桃園市蘆竹區海寧巷7號,25.1073145,121.2556764
桃園市中壢區成章一街151號,24.9759265,121.2557018
桃園市中壢區中山東路四段50號,24.9360039,121.255703
桃園市大園區?林里復興街、自強街（機場口）,25.0873326,121.2557619
桃園市蘆竹區龍安街三段129巷內,24.9779218,121.2558058
桃園市平鎮區中山路142號,24.927376,121.25583
桃園市中壢區功學路1,24.9558615,121.2558368
桃園市平鎮區中正二路2巷18號〈中正里辦公處〉,24.9270178,121.2558702
桃園市蘆竹區大興十一街101巷,25.0226916,121.2558721
桃園市蘆竹區海寧巷4、5、6、7巷附近,25.1076438,121.255889
桃園市中壢區強國路139巷159-1號,24.9672523,121.2559098
桃園市中壢區普騰路38巷5號,24.9635199,121.255941
桃園市中壢區功學路,24.9549468,121.2560197
桃園市中壢區同慶路黎明公園旁,24.939843,121.2560586
桃園市中壢區龍壽新村,24.931158,121.256068
桃園市平鎮區中正五路110號,24.9290808,121.2560778
桃園市中壢區精忠二街口,24.9709867,121.2560802
桃園市中壢區精忠二街,24.9709867,121.2560802
桃園市中壢區榮民南路350巷,24.9489999,121.2561278
桃園市中壢區仁慈路350巷,24.9465675,121.2561566
桃園市中壢區榮民南路260巷,24.9522987,121.2561592
桃園市中壢區榮安五街3號,24.9614767,121.25618
桃園市中壢區精忠二街永強街口,24.9701192,121.2561834
桃園市中壢區內定一街,24.9852089,121.2562159
桃園市中壢區榮安一街391號,24.9647343,121.2562335
桃園市中壢區普騰路26巷20號,24.9636311,121.2562477
桃園市中壢區信義路,24.9737678,121.2562484
桃園市中壢區龍東路440號,24.9337655,121.2562972
桃園市平鎮區中正三路18號,24.9281672,121.2563007
桃園市中壢區強國路138巷2弄2號,24.9677708,121.2563021
桃園市蘆竹區大新二街,25.0232299,121.2563053
桃園市大溪區興昌路一段428巷6號,24.8999043,121.2563127
桃園市大溪區興昌路一段186巷1號,24.8999043,121.2563127
桃園市蘆竹區中興路與龍安街二段交叉口,25.0098542,121.2563717
桃園市中壢區普騰路20號,24.9638044,121.2563843
桃園市蘆竹區大新路大竹黃昏市場對面,25.0246193,121.2563956
桃園市中壢區富村街61號,24.968985,121.256396
桃園市蘆竹區順利一、二街,25.0232154,121.2564177
桃園市中壢區文中路二段35巷,24.9868844,121.2564454
桃園市中壢區忠孝路25號,24.9732034,121.2564734
桃園市中壢區光明路一段4號,24.9361344,121.2564956
桃園市中壢區大華路312號,24.9845315,121.2565804
桃園市中壢區興農路71號,24.9730491,121.2566132
桃園市中壢區榮民南路296巷,24.9506884,121.2566333
桃園市中壢區榮民南路326號,24.9500219,121.25667
桃園市中壢區永福路,24.960828,121.2566719
桃園市中壢區榮民南路229號,24.9523186,121.256756
桃園市中壢區成章四街61號,24.9747708,121.2567792
桃園市中壢區榮安一街,24.9641747,121.2568121
桃園市中壢區成章三街50號,24.9792787,121.2568381
桃園市中壢區新中北路1050巷,24.9560732,121.2568832
桃園市中壢區成章二街200號,24.9805815,121.256902
桃園市中壢區環中東路榮安一街口,24.963216,121.256919
桃園市平鎮區中山路96巷1弄口停車場,24.9266548,121.2569283
桃園市中壢區龍城新村,24.933494,121.256944
桃園市中壢區陸光六街,24.965224,121.2569982
桃園市中壢區台貿二街47號,24.9377111,121.2569983
桃園市中壢區榮民南路720巷,24.9414093,121.2570154
桃園市中壢區中華路一段295號,24.9724186,121.2570457
桃園市中壢區成章三街150號,24.9817849,121.2570591
桃園市蘆竹區大竹路往大華巷子,25.0258476,121.2570627
桃園市中壢區中華路一段304號,24.9727082,121.2571664
桃園市中壢區忠勤街75號,24.9750889,121.2571828
桃園市蘆竹區新福街,25.0242651,121.2573205
桃園市中壢區莊敬路75號,24.9708012,121.2574004
桃園市中壢區中山東路四段130號,24.9354344,121.2574106
桃園市中壢區莊敬路111號,24.9699233,121.2574447
桃園市中壢區成章一街福德路口,24.9765544,121.2575399
桃園市中壢區光華三街5號,24.9779729,121.2575455
桃園市中壢區大華路富貴新人社區,24.981732,121.25756
桃園市中壢區興農路105號,24.9734182,121.2575623
桃園市八德區榮友一村、榮友新村(榮友一村10號),24.9292884,121.2575868
桃園市中壢區興華二村(立青汽車教練班旁),24.9828175,121.2576701
桃園市中壢區永華街26號,24.9808242,121.2576909
桃園市中壢區成章二街85號,24.9789335,121.2577026
桃園市中壢區陸光五街,24.9660909,121.2577137
桃園市中壢區龍江路73巷,24.9324328,121.2577547
桃園市大溪區康莊路五段691號,24.822096,121.2578161
桃園市中壢區龍東路*榮民南路口,24.9433724,121.2578532
桃園市中壢區榮民南路231巷,24.9525081,121.2578856
桃園市平鎮區龍江路80號,24.9303514,121.2579569
桃園市中壢區榮民南路597號,24.9438353,121.2579745
桃園市大園區?林路105巷口,25.0760273,121.2580677
桃園市中壢區榮安五街66巷,24.9620649,121.2580725
桃園市中壢區龍江路南昌新村,24.930498,121.2580729
桃園市中壢區福德路90號,24.9751975,121.2580808
桃園市中壢區強國路53巷陸光一街口,24.9668046,121.2581397
桃園市蘆竹區大竹路(蘆竹區農會大竹辦事處前),25.024635,121.2581449
桃園市中壢區仁和街10號,24.9802789,121.2581764
桃園市中壢區榮民南路489巷,24.9460031,121.2582106
桃園市大溪區仁和路二段461號,24.9084896,121.2582134
桃園市中壢區榮安五街,24.962882,121.2582186
桃園市中壢區福德路,24.9745933,121.2582191
桃園市中壢區榮安十四街,24.9608115,121.2582197
桃園市中壢區富裕街,24.9690349,121.2582219
桃園市中壢區強國路,24.9677484,121.2582403
桃園市中壢區福華街23號,24.9795014,121.2582867
桃園市中壢區光華街26號,24.9789887,121.2583222
桃園市中壢區榮安八街3號,24.9633765,121.2583585
桃園市中壢區榮民新村,24.9678044,121.2584004
桃園市中壢區強國路53巷4號,24.9673111,121.2584418
桃園市中壢區大華路188巷11號,24.9813222,121.2584991
桃園市蘆竹區中興路與興仁路口慈濟回收站,25.0106316,121.2585185
桃園市蘆竹區仁和街,25.0267429,121.2585643
桃園市中壢區成章二街6號,24.9770656,121.2585777
桃園市中壢區華勛街37巷36號,24.9519998,121.2585835
桃園市蘆竹區龍安街二段981號(德林寺觀音廟),25.0059936,121.2585923
桃園市中壢區成功路133巷,24.9760374,121.258609
桃園市中壢區環中東路106巷2弄2號,24.965477,121.2586168
桃園市中壢區新中北路1138號,24.9565729,121.258652
桃園市大園區家康診所後面社區：38鄰　崁下62號,25.0789769,121.258657
桃園市中壢區榮安八街62號,24.9623718,121.2586972
桃園市八德區龍宮街4號（合家歡社區）,24.926666,121.258931
桃園市中壢區華勛街79巷,24.9513951,121.2589974
桃園市中壢區榮安二街81號,24.964376,121.259052
桃園市中壢區環中東路101巷口,24.9652114,121.2591085
桃園市中壢區福德路10號,24.9735604,121.2591393
桃園市蘆竹區海湖里、海山路2段(土地公廟)、富貴大鎮,25.1014181,121.2591968
桃園市中壢區榮民路新中北路口,24.9569606,121.2592025
桃園市蘆竹區興中街100巷（音樂桂冠）,25.0177797,121.259268
桃園市中壢區榮民路56巷32號,24.9694754,121.2592808
桃園市中壢區成章一街10號,24.9771306,121.2593415
桃園市大園區億客來：2鄰9號,25.0744787,121.2593835
桃園市中壢區陸光一街環中東路口,24.965895,121.2594116
桃園市中壢區榮民路470巷,24.9599408,121.2594152
桃園市中壢區榮安十三街247號,24.9619286,121.2594384
桃園市中壢區榮民南路利仁新村,24.9560795,121.2594409
桃園市蘆竹區大竹派出所,25.0241943,121.2594455
桃園市蘆竹區濱海路一段254巷口,25.1136527,121.2595022
桃園市中壢區立德街44號,24.9697269,121.2595299
桃園市八德區新生路313巷口,24.9268865,121.259589
桃園市蘆竹區家綠墅社區,25.0149776,121.2595978
桃園市大溪區興昌路二段308號,24.8922295,121.2596112
桃園市蘆竹區南竹路五段224巷,25.0260984,121.2596392
桃園市八德區龍大莊(興隆街23巷),24.9552994,121.2596466
桃園市中壢區榮民南路65巷（龍大莊社區）,24.9552994,121.2596466
桃園市蘆竹區海湖二鄰,25.1067978,121.2596635
桃園市中壢區華勛街79巷(華愛街),24.9523026,121.259686
桃園市中壢區榮安三街,24.9640637,121.2596994
桃園市蘆竹區富宏街290巷,25.0371595,121.2597537
桃園市中壢區成功路79巷4號,24.9754857,121.259774
桃園市大園區果林里8鄰58號之17號,25.0791383,121.2597753
桃園市大溪區員林路三段155巷112號,24.8766221,121.2599037
桃園市中壢區華勛街,24.9467614,121.2599847
桃園市中壢區華勛街*仁德一街口,24.9506218,121.2600047
桃園市蘆竹區南竹路五段210巷,25.0263574,121.2600218
桃園市中壢區榮民路120巷口,24.9677801,121.2600323
桃園市蘆竹區智海街,25.1160602,121.2600574
桃園市中壢區興仁路一段58巷口,24.9714773,121.2600653
桃園市中壢區永強街16號,24.9706017,121.2600677
桃園市蘆竹區大興四街,25.017351,121.2600748
桃園市中壢區成功路,24.9754345,121.2600832
桃園市中壢區華勛市場,24.950222,121.260116
桃園市中壢區興仁路一段58巷21號,24.9714112,121.2601187
桃園市中壢區興仁路一段22號前,24.9725159,121.260123
桃園市中壢區立德西街11號,24.9708781,121.2601569
桃園市中壢區永福路602號,24.9590991,121.2602121
桃園市中壢區中華路一段171號,24.9734095,121.2602224
桃園市中壢區成功路86號,24.9752917,121.2602514
桃園市蘆竹區濱海路300巷,25.1143782,121.2603687
桃園市中壢區華勛街279巷口,24.9484996,121.2604558
桃園市蘆竹區大興八街(領袖會館社區),25.017809,121.260465
桃園市大溪區南興路二段52巷57號,24.8942186,121.2605202
桃園市中壢區華仁街,24.9462814,121.2605566
桃園市蘆竹區桃園慈天宮,25.0061778,121.2606157
桃園市中壢區成功路122巷19號,24.9761929,121.2606379
桃園市中壢區榮安十三街196號,24.9624304,121.2606452
桃園市大溪區南興路二段346巷110號,24.8871012,121.2606505
桃園市蘆竹區中興七街,25.0143363,121.260679
桃園市中壢區成功路156巷33號,24.9768122,121.2607065
桃園市中壢區榮安一街198號,24.9644862,121.2607119
桃園市大園區鄉界:三民路二段812號,25.069719,121.260723
桃園市中壢區莊敬路永強街口,24.97133,121.260757
桃園市中壢區興仁路一段遠東路口,24.9709463,121.260805
桃園市大溪區員林路三段155巷64號,24.8778556,121.2608384
桃園市中壢區榮民路165號,24.9666045,121.2608385
桃園市中壢區華勛街309巷口,24.9474735,121.2608994
桃園市中壢區華勛街309巷口(配2),24.9474735,121.2608994
桃園市大溪區石園路276巷21號,24.8737583,121.2609004
桃園市蘆竹區上興路大竹消防隊,25.0189066,121.2609889
桃園市中壢區華祥二街7號前(公園旁),24.9490034,121.2610027
桃園市中壢區榮民路224號,24.965151,121.261015
桃園市中壢區榮民路222號,24.9653012,121.2610792
桃園市蘆竹區大同街,25.0234817,121.2611283
桃園市中壢區榮民路111巷口,24.9679093,121.2611637
桃園市蘆竹區南竹路五段與大竹路口,25.0258979,121.2612355
桃園市蘆竹區南竹路五段與愛國一路口,25.0258979,121.2612355
桃園市中壢區華祥三街9號,24.9492806,121.2612674
桃園市蘆竹區海山路一段與海湖東路口(海湖新社會社區),25.100496,121.261314
桃園市中壢區興仁路一段147號,24.9696576,121.2613167
桃園市中壢區華美一路6巷,24.9512201,121.261321
桃園市中壢區華美新村(華美一路6巷34弄),24.9512201,121.261321
桃園市中壢區華美新村(華美一路6巷34弄170號),24.9512201,121.261321
桃園市中壢區仁德一街*二街,24.952062,121.261347
桃園市八德區營盤翠綠園社區 (營盤7-22號),24.919837,121.261375
桃園市中壢區華美一路,24.9543932,121.2613884
桃園市大園區公館-拔子林-26號田園社區：32鄰,25.0787094,121.2614316
桃園市大園區理想家(拔子林27號)(大地之愛)：37鄰,25.0787094,121.2614316
桃園市大園區富升社區：拔子林22號5~7鄰,25.0787094,121.2614316
桃園市蘆竹區南竹路五段152巷,25.0265768,121.2614423
桃園市中壢區新華街38號,24.9744253,121.2614932
桃園市蘆竹區博愛街,25.0239001,121.2614982
桃園市中壢區成功路156巷65號,24.9769618,121.2615239
桃園市中壢區榮民路288號,24.9638166,121.2615254
桃園市中壢區榮民路,24.9639392,121.2615459
桃園市桃園區龍山街,24.9820973,121.2616965
桃園市蘆竹區新興街430巷,25.0087182,121.2618681
桃園市中壢區晉元路,24.9509017,121.2618944
桃園市蘆竹區大竹路傳家寶社區,25.0220059,121.261926
桃園市蘆竹區大竹路綠寶石社區,25.0220059,121.261926
桃園市大溪區員林路三段152巷10號,24.8812007,121.2619549
桃園市蘆竹區愛國一路150號,25.0260632,121.2619749
桃園市中壢區華安路,24.9501537,121.2619919
桃園市中壢區成功路122巷76號,24.9761356,121.2620192
桃園市蘆竹區南竹路四段300巷內(每星期二、四、六),25.030117,121.2620813
桃園市中壢區華美一路28號(篤行),24.95691,121.262165
桃園市中壢區榮民路165巷12號,24.9667916,121.2621753
桃園市中壢區仁德五街,24.9538606,121.2621755
桃園市中壢區華祥三街*華安路口,24.9498966,121.2621762
桃園市大溪區員林路三段139號,24.8800829,121.262183
桃園市蘆竹區大竹路449巷,25.0212998,121.2621998
桃園市中壢區興安二街,24.9662656,121.2622152
桃園市中壢區中華路一段60巷,24.9749005,121.2622399
桃園市中壢區華美一路16號,24.9573649,121.262245
桃園市桃園區文中路228號,24.9903551,121.26225
桃園市中壢區榮民路285巷24弄,24.9636051,121.2622703
桃園市中壢區華美一路6號,24.9577029,121.262305
桃園市中壢區中華路一段66號,24.9743532,121.2623249
桃園市中壢區興仁路遠東路口,24.9678329,121.2623706
桃園市八德區愛國街（崁頂1號）,24.9170305,121.2623762
桃園市中壢區成功路122巷75弄30號,24.976859,121.2623947
桃園市大溪區永昌路52巷75號,24.9024451,121.2624102
